CONTRACT_ID,COUNTERPARTY_ID,COUNTERPARTY_TYPE,COUNTRY_CODE,INTERNAL_RATING,SECTOR_CODE,PRODUCT_TYPE,ASSET_CLASS,ORIGINAL_AMOUNT,OUTSTANDING_BALANCE,RESIDUAL_VALUE,PROVISION_AMOUNT,MATURITY_DATE,STATUS,COLLATERAL_TYPE,COLLATERAL_VALUE,HAIRCUT_PCT,ELIGIBLE_FLAG,SEGMENT_CODE,PD_VALUE,LGD_VALUE,EAD_VALUE,RISK_WEIGHT,RWA_VALUE,CAPITAL_REQUIREMENT,CALCULATION_DATE,CALC_STATUS
2110,336,SME,DEU,AA,G,OPERATING_LEASE,PASSENGER_CAR,54641.79,46080.37,4501.87,508.28,2029-06-15,ACTIVE,VEHICLE,29298.31,0.2,1,SME_RETAIL,0.0005,0.18617179867539935,50073.96000000001,0.75,37555.47,3004.44,2026-05-11,VALID
2111,32,CORPORATE,FRA,A,G,OPERATING_LEASE,LCV,1941421.38,1347930.78,128979.12,9516.46,2030-06-26,ACTIVE,VEHICLE,1071463.43,0.2,1,CORPORATE,0.001,0.14554920158291015,1467393.44,1.0,1467393.44,117391.48,2026-05-11,VALID
2112,797,RETAIL,ESP,BB,J,FINANCE_LEASE,LCV,7421.82,1915.73,0.0,28.95,2026-09-07,ACTIVE,VEHICLE,1528.05,0.2,1,RETAIL,0.01,0.12323588335683013,1886.78,0.75,1415.08,113.21,2026-05-11,VALID
2113,887,RETAIL,NLD,D,J,FINANCE_LEASE,PASSENGER_CAR,17397.93,14326.33,0.0,10341.07,2028-05-01,DEFAULT,GUARANTEE,10672.09,0.15,1,DEFAULTED,1.0,0.1,3985.26,1.5,5977.89,478.23,2026-05-11,VALID
2114,568,RETAIL,DEU,D,I,OPERATING_LEASE,PASSENGER_CAR,15927.29,10318.0,2266.19,5211.41,2029-05-18,DEFAULT,GUARANTEE,10894.37,0.15,1,DEFAULTED,1.0,0.1,7372.780000000001,1.5,11059.17,884.73,2026-05-11,VALID
2115,1117,RETAIL,ESP,A,M,FINANCE_LEASE,LCV,8267.66,7074.15,0.0,54.77,2028-01-09,ACTIVE,VEHICLE,6956.75,0.2,1,RETAIL,0.001,0.1,7019.379999999999,0.75,5264.54,421.16,2026-05-11,VALID
2116,721,SME,ESP,BBB,L,FINANCE_LEASE,PASSENGER_CAR,23821.49,19079.5,0.0,2524.97,2027-10-05,WATCHLIST,VEHICLE,20156.75,0.2,1,SME_RETAIL,0.0025,0.1,16554.53,0.75,12415.9,993.27,2026-05-11,VALID
2117,1440,CORPORATE,FRA,AAA,C,OPERATING_LEASE,EQUIPMENT,877742.82,146000.44,91065.17,544.12,2030-12-31,ACTIVE,VEHICLE,155604.12,0.2,1,CORPORATE,0.0003,0.1657919874426632,236521.49,1.0,236521.49,18921.72,2026-05-11,VALID
2118,1145,SME,DEU,A,F,FINANCE_LEASE,PASSENGER_CAR,227157.55,207718.22,0.0,4100.5,2027-01-13,ACTIVE,VEHICLE,135950.24,0.2,1,SME_RETAIL,0.001,0.1630513041792237,203617.72,0.75,152713.29,12217.06,2026-05-11,VALID
2119,113,RETAIL,ITA,BB,L,FINANCE_LEASE,PASSENGER_CAR,21269.7,9759.96,0.0,31.03,2028-11-16,ACTIVE,VEHICLE,11344.63,0.2,1,RETAIL,0.01,0.1,9728.929999999998,0.75,7296.7,583.74,2026-05-11,VALID
2120,412,SME,FRA,A,F,FINANCE_LEASE,EQUIPMENT,34256.83,32006.06,0.0,281.68,2026-06-29,ACTIVE,NONE,0.0,0.0,0,SME_RETAIL,0.001,0.45,31724.38,0.75,23793.28,1903.46,2026-05-11,VALID
2121,1132,SME,ESP,BBB,I,FINANCE_LEASE,PASSENGER_CAR,82578.47,18027.41,0.0,218.7,2025-03-13,ACTIVE,VEHICLE,19087.31,0.2,1,SME_RETAIL,0.0025,0.1,17808.71,0.75,13356.53,1068.52,2026-05-11,VALID
2122,807,SME,ESP,BBB,L,OPERATING_LEASE,PASSENGER_CAR,124471.08,95094.19,15597.23,803.62,2025-09-07,ACTIVE,VEHICLE,109343.38,0.2,1,SME_RETAIL,0.0025,0.1,109887.8,0.75,82415.85,6593.27,2026-05-11,VALID
2123,1130,CORPORATE,BEL,A,M,OPERATING_LEASE,PASSENGER_CAR,916735.53,297391.24,147204.39,5209.86,2026-04-05,ACTIVE,VEHICLE,318410.05,0.2,1,CORPORATE,0.001,0.1470921680053498,439385.77,1.0,439385.77,35150.86,2026-05-11,VALID
2124,503,CORPORATE,FRA,CCC,F,OPERATING_LEASE,PASSENGER_CAR,929501.93,83957.05,202957.47,4435.83,2026-08-04,WATCHLIST,VEHICLE,74866.98,0.2,1,CORPORATE,0.15,0.27578996171357206,282478.69,1.0,282478.69,22598.3,2026-05-11,VALID
2125,58,SME,FRA,BBB,F,OPERATING_LEASE,PASSENGER_CAR,80232.06,75790.12,9915.5,1032.73,2025-07-06,ACTIVE,VEHICLE,63354.69,0.2,1,SME_RETAIL,0.0025,0.14049595212824312,84672.89,0.75,63504.67,5080.37,2026-05-11,VALID
2126,1178,RETAIL,NLD,B,M,OPERATING_LEASE,PASSENGER_CAR,32098.34,10373.6,7315.35,182.88,2030-03-22,ACTIVE,GUARANTEE,9165.7,0.15,1,RETAIL,0.05,0.19423712746493071,17506.07,0.75,13129.55,1050.36,2026-05-11,VALID
2127,1178,RETAIL,NLD,B,M,FINANCE_LEASE,PASSENGER_CAR,10094.54,1236.25,0.0,3.19,2027-05-02,ACTIVE,VEHICLE,1374.87,0.2,1,RETAIL,0.05,0.1,1233.06,0.75,924.8,73.98,2026-05-11,VALID
2128,960,SME,DEU,BBB,M,OPERATING_LEASE,PASSENGER_CAR,20000.0,16488.95,3869.95,147.43,2026-09-07,ACTIVE,VEHICLE,9008.08,0.2,1,SME_RETAIL,0.0025,0.22520638528518708,20211.47,0.75,15158.6,1212.69,2026-05-11,VALID
2129,607,CORPORATE,FRA,BB,G,FINANCE_LEASE,TRUCK,3856126.67,1692138.83,0.0,13599.34,2030-03-18,ACTIVE,VEHICLE,1304407.24,0.2,1,CORPORATE,0.01,0.13240963088690869,1678539.49,1.0,1678539.49,134283.16,2026-05-11,VALID
2130,13,SME,ITA,BB,K,OPERATING_LEASE,EQUIPMENT,113688.91,64667.07,26051.3,971.19,2026-02-21,ACTIVE,REAL_ESTATE,45203.49,0.1,1,SME_RETAIL,0.01,0.19134209732272367,89747.18,0.75,67310.38,5384.83,2026-05-11,VALID
2131,1092,SME,ITA,B,M,OPERATING_LEASE,PASSENGER_CAR,263972.14,247172.77,24467.42,4163.79,2024-11-06,ACTIVE,VEHICLE,200842.84,0.2,1,SME_RETAIL,0.05,0.13975343170462887,267476.39999999997,0.75,200607.3,16048.58,2026-05-11,VALID
2132,991,SME,NLD,CCC,G,FINANCE_LEASE,EQUIPMENT,162374.54,78368.15,0.0,705.17,2027-03-18,ACTIVE,VEHICLE,72216.92,0.2,1,SME_RETAIL,0.15,0.1,77662.98,0.75,58247.24,4659.78,2026-05-11,VALID
2133,1002,SME,DEU,BB,F,FINANCE_LEASE,TRUCK,20000.0,2207.77,0.0,5.17,2026-07-17,ACTIVE,VEHICLE,2297.69,0.2,1,SME_RETAIL,0.01,0.1,2202.6,0.75,1651.95,132.16,2026-05-11,VALID
2134,256,SME,ITA,BBB,G,OPERATING_LEASE,EQUIPMENT,500000.0,336033.76,120982.99,5116.33,2027-09-30,ACTIVE,REAL_ESTATE,170014.52,0.1,1,SME_RETAIL,0.0025,0.23149032081005808,451900.42,0.75,338925.32,27114.03,2026-05-11,VALID
2135,1097,RETAIL,ESP,AA,M,FINANCE_LEASE,LCV,9693.65,6684.15,0.0,104.7,2026-02-08,ACTIVE,VEHICLE,5361.41,0.2,1,RETAIL,0.0005,0.12183582214318826,6579.45,0.75,4934.59,394.77,2026-05-11,VALID
2136,1087,SME,DEU,BBB,I,OPERATING_LEASE,PASSENGER_CAR,24258.33,5452.97,2282.72,30.04,2027-03-26,ACTIVE,VEHICLE,3834.67,0.2,1,SME_RETAIL,0.0025,0.21065969775424523,7705.65,0.75,5779.24,462.34,2026-05-11,VALID
2137,1287,RETAIL,BEL,BB,K,OPERATING_LEASE,PASSENGER_CAR,9483.57,5129.39,2296.4,17.59,2026-12-16,ACTIVE,VEHICLE,5208.14,0.2,1,RETAIL,0.01,0.15315337058934692,7408.200000000001,0.75,5556.15,444.49,2026-05-11,VALID
2138,852,RETAIL,FRA,B,G,OPERATING_LEASE,EQUIPMENT,5478.62,2094.47,1159.78,5.92,2030-01-03,ACTIVE,VEHICLE,1449.59,0.2,1,RETAIL,0.05,0.2250480400698205,3248.33,0.75,2436.25,194.9,2026-05-11,VALID
2139,1098,CORPORATE,ESP,BBB,C,FINANCE_LEASE,PASSENGER_CAR,903417.51,85760.9,0.0,173.42,2028-03-24,ACTIVE,VEHICLE,56937.35,0.2,1,CORPORATE,0.0025,0.1637290874786826,85587.48,1.0,85587.48,6847.0,2026-05-11,VALID
2140,603,CORPORATE,DEU,B,C,OPERATING_LEASE,TRUCK,319564.23,105597.5,42159.24,613.45,2026-09-27,ACTIVE,VEHICLE,65576.89,0.2,1,CORPORATE,0.05,0.22521327544055866,147143.29,1.0,147143.29,11771.46,2026-05-11,VALID
2141,1046,RETAIL,FRA,BBB,L,FINANCE_LEASE,LCV,49935.85,43373.25,0.0,621.22,2028-05-03,ACTIVE,VEHICLE,36964.18,0.2,1,RETAIL,0.0025,0.10790692512145034,42752.03,0.75,32064.02,2565.12,2026-05-11,VALID
2142,1042,SME,ITA,BBB,M,OPERATING_LEASE,PASSENGER_CAR,30309.13,9705.67,7278.26,55.49,2026-04-30,ACTIVE,VEHICLE,5206.77,0.2,1,SME_RETAIL,0.0025,0.2638789161907417,16928.440000000002,0.75,12696.33,1015.71,2026-05-11,VALID
2143,1170,RETAIL,DEU,BBB,M,OPERATING_LEASE,PASSENGER_CAR,11458.35,2873.26,730.95,48.14,2026-12-02,ACTIVE,VEHICLE,2839.95,0.2,1,RETAIL,0.0025,0.12638629160843293,3556.0700000000006,0.75,2667.05,213.36,2026-05-11,VALID
2144,1285,CORPORATE,BEL,A,I,FINANCE_LEASE,EQUIPMENT,378093.79,339082.67,0.0,2266.7,2028-03-24,ACTIVE,VEHICLE,379429.14,0.2,1,CORPORATE,0.001,0.1,336815.97,1.0,336815.97,26945.28,2026-05-11,VALID
2145,5,RETAIL,FRA,B,K,OPERATING_LEASE,PASSENGER_CAR,8961.86,3531.82,1525.58,49.81,2028-03-04,ACTIVE,REAL_ESTATE,2250.27,0.1,1,RETAIL,0.05,0.2084478661392007,5007.59,0.75,3755.69,300.46,2026-05-11,VALID
2147,1189,RETAIL,FRA,A,C,OPERATING_LEASE,EQUIPMENT,7629.22,6425.41,1233.5,14.69,2026-04-15,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.001,0.45,7644.22,0.75,5733.16,458.65,2026-05-11,VALID
2148,819,SME,ESP,BBB,H,OPERATING_LEASE,PASSENGER_CAR,161695.75,76549.69,17157.21,369.68,2029-04-24,ACTIVE,NONE,0.0,0.0,0,SME_RETAIL,0.0025,0.45,93337.22,0.75,70002.92,5600.23,2026-05-11,VALID
2149,780,CORPORATE,NLD,BB,M,OPERATING_LEASE,PASSENGER_CAR,1095028.64,434141.07,225558.11,5437.87,2029-07-18,ACTIVE,VEHICLE,454705.27,0.2,1,CORPORATE,0.01,0.15540271348155985,654261.31,1.0,654261.31,52340.9,2026-05-11,VALID
2150,1085,CORPORATE,DEU,AAA,C,OPERATING_LEASE,PASSENGER_CAR,151503.19,26353.4,37440.33,350.07,2029-10-26,ACTIVE,VEHICLE,16618.84,0.2,1,CORPORATE,0.0003,0.27665500067303805,63443.66,1.0,63443.66,5075.49,2026-05-11,VALID
2151,683,RETAIL,DEU,B,H,FINANCE_LEASE,TRUCK,11884.91,2633.16,0.0,32.67,2030-06-14,ACTIVE,VEHICLE,2122.1,0.2,1,RETAIL,0.05,0.12150921557091161,2600.49,0.75,1950.37,156.03,2026-05-11,VALID
2152,621,SME,ESP,A,C,OPERATING_LEASE,PASSENGER_CAR,120251.33,31169.01,13101.12,263.17,2025-11-05,ACTIVE,NONE,0.0,0.0,0,SME_RETAIL,0.001,0.45,44006.96,0.75,33005.22,2640.42,2026-05-11,VALID
2153,1206,RETAIL,ITA,BBB,A,OPERATING_LEASE,PASSENGER_CAR,9884.07,4678.31,1178.87,52.36,2026-12-06,ACTIVE,GUARANTEE,3131.83,0.15,1,RETAIL,0.0025,0.18949210742107422,5804.820000000001,0.75,4353.62,348.29,2026-05-11,VALID
2154,1184,RETAIL,DEU,BBB,K,FINANCE_LEASE,PASSENGER_CAR,35548.36,13682.64,0.0,257.64,2025-05-06,ACTIVE,VEHICLE,8118.48,0.2,1,RETAIL,0.0025,0.1806760223463687,13425.0,0.75,10068.75,805.5,2026-05-11,VALID
2155,311,SME,NLD,A,K,OPERATING_LEASE,PASSENGER_CAR,85998.36,66248.48,14588.6,99.08,2028-06-10,ACTIVE,VEHICLE,52285.86,0.2,1,SME_RETAIL,0.001,0.1686722385989249,80738.0,0.75,60553.5,4844.28,2026-05-11,VALID
2156,1244,RETAIL,DEU,BB,G,FINANCE_LEASE,PASSENGER_CAR,7090.87,2247.86,0.0,3.71,2023-09-19,ACTIVE,VEHICLE,1361.79,0.2,1,RETAIL,0.01,0.18009103669540807,2244.15,0.75,1683.11,134.65,2026-05-11,VALID
2157,490,SME,DEU,A,A,FINANCE_LEASE,PASSENGER_CAR,47921.34,20705.27,0.0,204.34,2028-01-30,ACTIVE,VEHICLE,17175.96,0.2,1,SME_RETAIL,0.001,0.11541216422864718,20500.93,0.75,15375.7,1230.06,2026-05-11,VALID
2158,206,RETAIL,DEU,D,M,OPERATING_LEASE,TRUCK,5959.16,956.07,399.85,728.82,2029-07-06,DEFAULT,GUARANTEE,892.4,0.15,1,DEFAULTED,1.0,0.1,627.1,1.5,940.65,75.25,2026-05-11,VALID
2159,1318,RETAIL,ITA,BBB,H,OPERATING_LEASE,PASSENGER_CAR,20886.87,6142.79,1790.96,881.9,2026-05-02,WATCHLIST,NONE,0.0,0.0,0,RETAIL,0.0025,0.45,7051.85,0.75,5288.89,423.11,2026-05-11,VALID
2160,358,SME,DEU,A,A,OPERATING_LEASE,TRUCK,265017.98,200013.88,29412.21,2922.08,2028-02-11,ACTIVE,VEHICLE,135400.04,0.2,1,SME_RETAIL,0.001,0.18262101540718856,226504.01,0.75,169878.01,13590.24,2026-05-11,VALID
2161,305,CORPORATE,ITA,BB,H,OPERATING_LEASE,EQUIPMENT,1171127.41,803850.58,285099.15,3551.14,2028-02-29,ACTIVE,VEHICLE,660991.48,0.2,1,CORPORATE,0.01,0.17948419492603174,1085398.5899999999,1.0,1085398.59,86831.89,2026-05-11,VALID
2162,405,CORPORATE,BEL,BB,K,OPERATING_LEASE,LCV,237160.7,97709.81,43944.42,9074.65,2028-03-19,WATCHLIST,GUARANTEE,102940.93,0.15,1,CORPORATE,0.01,0.11900721306403299,132579.58000000002,1.0,132579.58,10606.37,2026-05-11,VALID
2163,738,RETAIL,ITA,BBB,H,FINANCE_LEASE,LCV,14065.52,8013.49,0.0,34.87,2029-06-04,ACTIVE,VEHICLE,8593.21,0.2,1,RETAIL,0.0025,0.1,7978.62,0.75,5983.96,478.72,2026-05-11,VALID
2164,250,SME,DEU,BBB,C,FINANCE_LEASE,PASSENGER_CAR,77218.06,35713.37,0.0,10.69,2028-01-16,ACTIVE,VEHICLE,18011.15,0.2,1,SME_RETAIL,0.0025,0.20874668232188728,35702.68,0.75,26777.01,2142.16,2026-05-11,VALID
2165,240,RETAIL,FRA,BB,I,OPERATING_LEASE,LCV,13121.91,11228.4,1802.07,34.23,2030-10-15,ACTIVE,REAL_ESTATE,5967.69,0.1,1,RETAIL,0.01,0.20535644540267028,12996.24,0.75,9747.18,779.77,2026-05-11,VALID
2166,589,RETAIL,ITA,BB,I,FINANCE_LEASE,PASSENGER_CAR,20985.5,8503.78,0.0,164.67,2029-12-10,ACTIVE,VEHICLE,9712.08,0.2,1,RETAIL,0.01,0.1,8339.11,0.75,6254.33,500.35,2026-05-11,VALID
2167,327,CORPORATE,DEU,BBB,C,OPERATING_LEASE,PASSENGER_CAR,1085003.35,759397.14,246063.15,10849.46,2024-11-22,ACTIVE,VEHICLE,500787.14,0.2,1,CORPORATE,0.0025,0.20901983472269245,994610.8300000001,1.0,994610.83,79568.87,2026-05-11,VALID
2168,290,RETAIL,DEU,AA,F,FINANCE_LEASE,LCV,16282.28,4016.45,0.0,11.8,2030-03-15,ACTIVE,NONE,0.0,0.0,0,RETAIL,0.0005,0.45,4004.6499999999996,0.75,3003.49,240.28,2026-05-11,VALID
2170,894,RETAIL,DEU,AAA,I,OPERATING_LEASE,PASSENGER_CAR,6453.76,3397.25,397.43,60.0,2030-01-05,ACTIVE,VEHICLE,2494.16,0.2,1,RETAIL,0.0003,0.16300545160495677,3734.68,0.75,2801.01,224.08,2026-05-11,VALID
2171,21,SME,DEU,A,K,OPERATING_LEASE,LCV,20000.0,2883.64,3929.49,41.16,2031-08-17,ACTIVE,VEHICLE,2978.35,0.2,1,SME_RETAIL,0.001,0.22685444560445478,6771.969999999999,0.75,5078.98,406.32,2026-05-11,VALID
2172,153,RETAIL,DEU,A,G,OPERATING_LEASE,PASSENGER_CAR,5513.46,3190.51,1271.55,15.55,2024-09-12,ACTIVE,VEHICLE,1713.6,0.2,1,RETAIL,0.001,0.2420933496157661,4446.51,0.75,3334.88,266.79,2026-05-11,VALID
2173,1221,RETAIL,FRA,BBB,G,FINANCE_LEASE,PASSENGER_CAR,9853.17,5588.7,0.0,109.21,2029-05-04,ACTIVE,VEHICLE,4548.43,0.2,1,RETAIL,0.0025,0.11757683653040696,5479.49,0.75,4109.62,328.77,2026-05-11,VALID
2174,405,CORPORATE,BEL,BB,K,OPERATING_LEASE,PASSENGER_CAR,312788.2,60329.84,25072.44,702.33,2026-01-08,ACTIVE,VEHICLE,56170.14,0.2,1,CORPORATE,0.01,0.16431347716261935,84699.95,1.0,84699.95,6776.0,2026-05-11,VALID
2175,229,SME,ESP,AAA,L,FINANCE_LEASE,PASSENGER_CAR,242523.01,230102.09,0.0,2528.3,2025-12-30,ACTIVE,REAL_ESTATE,161202.8,0.1,1,SME_RETAIL,0.0003,0.1268684961479967,227573.79,0.75,170680.34,13654.43,2026-05-11,VALID
2176,999,CORPORATE,FRA,B,I,OPERATING_LEASE,PASSENGER_CAR,528265.29,70388.16,30763.96,825.73,2026-01-06,ACTIVE,VEHICLE,75656.42,0.2,1,CORPORATE,0.05,0.1388511925924974,100326.39000000001,1.0,100326.39,8026.11,2026-05-11,VALID
2177,1258,CORPORATE,DEU,BB,M,OPERATING_LEASE,PASSENGER_CAR,405967.0,347415.65,30940.52,5092.13,2028-04-17,ACTIVE,VEHICLE,174599.66,0.2,1,CORPORATE,0.01,0.21902594527991498,373264.04000000004,1.0,373264.04,29861.12,2026-05-11,VALID
2178,598,SME,BEL,BBB,L,FINANCE_LEASE,PASSENGER_CAR,97454.26,47982.98,0.0,252.73,2028-09-18,ACTIVE,VEHICLE,38338.41,0.2,1,SME_RETAIL,0.0025,0.12509535776577746,47730.25,0.75,35797.69,2863.82,2026-05-11,VALID
2179,1115,CORPORATE,ITA,A,K,OPERATING_LEASE,LCV,3197080.47,800659.14,194151.51,383.51,2026-05-15,ACTIVE,VEHICLE,877834.42,0.2,1,CORPORATE,0.001,0.10282891253350143,994427.14,1.0,994427.14,79554.17,2026-05-11,VALID
2180,633,RETAIL,ESP,D,F,OPERATING_LEASE,EQUIPMENT,7825.84,1185.76,1271.09,795.28,2027-06-09,DEFAULT,NONE,0.0,0.0,0,DEFAULTED,1.0,0.45,1661.57,1.5,2492.36,199.39,2026-05-11,VALID
2181,164,RETAIL,ITA,A,K,FINANCE_LEASE,LCV,17629.5,11978.86,0.0,1359.48,2028-01-07,WATCHLIST,NONE,0.0,0.0,0,RETAIL,0.001,0.45,10619.380000000001,0.75,7964.54,637.16,2026-05-11,VALID
2182,1197,RETAIL,FRA,B,J,OPERATING_LEASE,PASSENGER_CAR,5097.86,3716.37,688.27,60.31,2029-02-04,ACTIVE,VEHICLE,3562.64,0.2,1,RETAIL,0.05,0.12038134764163863,4344.33,0.75,3258.25,260.66,2026-05-11,VALID
2183,1379,SME,BEL,BBB,G,FINANCE_LEASE,LCV,218226.32,143177.55,0.0,2655.57,2026-12-24,ACTIVE,GUARANTEE,103108.51,0.15,1,SME_RETAIL,0.0025,0.13170830125650096,140521.97999999998,0.75,105391.48,8431.32,2026-05-11,VALID
2184,1477,SME,DEU,BB,K,FINANCE_LEASE,TRUCK,133930.42,57306.65,0.0,699.98,2026-11-15,ACTIVE,VEHICLE,38560.45,0.2,1,SME_RETAIL,0.01,0.15926406729101003,56606.67,0.75,42455.0,3396.4,2026-05-11,VALID
2185,151,CORPORATE,FRA,A,L,OPERATING_LEASE,EQUIPMENT,1046208.64,214803.72,185990.28,27510.53,2030-04-21,WATCHLIST,VEHICLE,185903.36,0.2,1,CORPORATE,0.001,0.21055385522428838,373283.47,1.0,373283.47,29862.68,2026-05-11,VALID
2186,848,SME,ITA,B,L,OPERATING_LEASE,PASSENGER_CAR,500000.0,380292.06,100718.39,4838.02,2030-03-30,ACTIVE,REAL_ESTATE,358410.66,0.1,1,SME_RETAIL,0.05,0.1129023631208552,476172.43,0.75,357129.32,28570.35,2026-05-11,VALID
2188,119,SME,FRA,D,G,FINANCE_LEASE,PASSENGER_CAR,60524.81,24372.36,0.0,13287.77,2028-06-03,DEFAULT,NONE,0.0,0.0,0,DEFAULTED,1.0,0.45,11084.59,1.5,16626.89,1330.15,2026-05-11,VALID
2189,1428,RETAIL,FRA,BBB,M,FINANCE_LEASE,TRUCK,13520.48,10912.32,0.0,143.49,2029-02-27,ACTIVE,VEHICLE,9956.43,0.2,1,RETAIL,0.0025,0.1,10768.83,0.75,8076.62,646.13,2026-05-11,VALID
2190,155,RETAIL,FRA,CCC,M,FINANCE_LEASE,PASSENGER_CAR,14647.31,9111.22,0.0,96.03,2030-09-17,ACTIVE,VEHICLE,10409.98,0.2,1,RETAIL,0.15,0.1,9015.189999999999,0.75,6761.39,540.91,2026-05-11,VALID
2191,404,RETAIL,BEL,A,H,FINANCE_LEASE,EQUIPMENT,19056.89,9991.16,0.0,156.8,2028-01-01,ACTIVE,VEHICLE,11642.97,0.2,1,RETAIL,0.001,0.1,9834.36,0.75,7375.77,590.06,2026-05-11,VALID
2192,1453,CORPORATE,ESP,A,M,OPERATING_LEASE,PASSENGER_CAR,2470543.23,1481201.26,519711.57,214778.6,2030-02-03,WATCHLIST,VEHICLE,1396417.42,0.2,1,CORPORATE,0.001,0.1310932285867451,1786134.23,1.0,1786134.23,142890.74,2026-05-11,VALID
2193,835,SME,FRA,BBB,C,OPERATING_LEASE,LCV,81167.15,11929.61,17654.74,151.93,2028-07-29,ACTIVE,VEHICLE,10456.81,0.2,1,SME_RETAIL,0.0025,0.25052103089042627,29432.420000000002,0.75,22074.32,1765.95,2026-05-11,VALID
2195,741,RETAIL,FRA,A,G,FINANCE_LEASE,PASSENGER_CAR,10049.82,7075.41,0.0,93.87,2029-09-18,ACTIVE,VEHICLE,8037.49,0.2,1,RETAIL,0.001,0.1,6981.54,0.75,5236.16,418.89,2026-05-11,VALID
2196,1129,SME,ITA,A,F,OPERATING_LEASE,PASSENGER_CAR,152913.78,141132.13,32135.14,217.65,2028-09-19,ACTIVE,VEHICLE,92797.58,0.2,1,SME_RETAIL,0.001,0.19985045098625467,173049.62,0.75,129787.22,10382.98,2026-05-11,VALID
2197,123,RETAIL,FRA,B,M,OPERATING_LEASE,LCV,31650.0,16047.3,5031.52,212.8,2028-07-10,ACTIVE,VEHICLE,12209.48,0.2,1,RETAIL,0.05,0.1861616446260475,20866.02,0.75,15649.52,1251.96,2026-05-11,VALID
2198,1014,CORPORATE,FRA,AA,K,OPERATING_LEASE,PASSENGER_CAR,5000000.0,493003.17,936813.42,8385.81,2030-05-28,ACTIVE,VEHICLE,254164.28,0.2,1,CORPORATE,0.0005,0.2999335462540075,1421430.78,1.0,1421430.78,113714.46,2026-05-11,VALID
2199,100,CORPORATE,FRA,A,F,OPERATING_LEASE,PASSENGER_CAR,733542.6,81618.37,47705.95,242.42,2025-11-17,ACTIVE,VEHICLE,96072.91,0.2,1,CORPORATE,0.001,0.14160196123546362,129081.9,1.0,129081.9,10326.55,2026-05-11,VALID
2200,270,RETAIL,FRA,B,J,OPERATING_LEASE,LCV,12379.36,5826.08,855.09,72.09,2029-07-14,ACTIVE,VEHICLE,6247.42,0.2,1,RETAIL,0.05,0.1,6609.08,0.75,4956.81,396.54,2026-05-11,VALID
2201,760,SME,FRA,BBB,G,OPERATING_LEASE,EQUIPMENT,60862.28,39067.38,9516.44,379.95,2027-08-08,ACTIVE,VEHICLE,21627.12,0.2,1,SME_RETAIL,0.0025,0.2243753644676247,48203.87,0.75,36152.9,2892.23,2026-05-11,VALID
2202,673,CORPORATE,FRA,BBB,L,FINANCE_LEASE,TRUCK,3143432.14,595331.44,0.0,38034.38,2030-03-09,WATCHLIST,VEHICLE,659813.64,0.2,1,CORPORATE,0.0025,0.1,557297.0599999999,1.0,557297.06,44583.76,2026-05-11,VALID
2203,229,SME,ESP,AAA,L,FINANCE_LEASE,LCV,164745.29,13135.37,0.0,116.08,2023-11-10,ACTIVE,NONE,0.0,0.0,0,SME_RETAIL,0.0003,0.45,13019.29,0.75,9764.47,781.16,2026-05-11,VALID
2204,1198,SME,BEL,AAA,L,OPERATING_LEASE,PASSENGER_CAR,20000.0,14130.45,4842.53,119.51,2025-07-01,ACTIVE,VEHICLE,15598.73,0.2,1,SME_RETAIL,0.0003,0.11833737237760474,18853.47,0.75,14140.1,1131.21,2026-05-11,VALID
2205,453,SME,FRA,BB,K,FINANCE_LEASE,EQUIPMENT,74927.55,13600.73,0.0,155.45,2029-04-21,ACTIVE,VEHICLE,14903.51,0.2,1,SME_RETAIL,0.01,0.1,13445.279999999999,0.75,10083.96,806.72,2026-05-11,VALID
2206,1300,RETAIL,ESP,BB,F,OPERATING_LEASE,PASSENGER_CAR,35146.62,15617.82,7252.24,233.72,2029-07-28,ACTIVE,VEHICLE,10514.76,0.2,1,RETAIL,0.01,0.21993777262578665,22636.34,0.75,16977.26,1358.18,2026-05-11,VALID
2207,23,CORPORATE,DEU,B,K,FINANCE_LEASE,EQUIPMENT,347798.98,247188.57,0.0,478.79,2029-02-14,ACTIVE,VEHICLE,174066.1,0.2,1,CORPORATE,0.05,0.15244598329259584,246709.78,1.0,246709.78,19736.78,2026-05-11,VALID
2208,357,SME,ESP,A,K,OPERATING_LEASE,TRUCK,72917.85,11868.51,7357.24,47.77,2029-01-28,ACTIVE,VEHICLE,8743.57,0.2,1,SME_RETAIL,0.001,0.22234319777161096,19177.98,0.75,14383.48,1150.68,2026-05-11,VALID
2210,894,RETAIL,DEU,AAA,I,OPERATING_LEASE,PASSENGER_CAR,12341.58,1855.06,909.41,4.56,2025-12-11,ACTIVE,VEHICLE,1784.46,0.2,1,RETAIL,0.0003,0.1689619226713914,2759.91,0.75,2069.93,165.59,2026-05-11,VALID
2212,236,CORPORATE,FRA,BB,I,FINANCE_LEASE,LCV,2455187.58,2138934.78,0.0,28104.98,2026-11-04,ACTIVE,VEHICLE,1884380.09,0.2,1,CORPORATE,0.01,0.10003838528336102,2110829.8,1.0,2110829.8,168866.38,2026-05-11,VALID
